Drug Name,Drug ID (ChEMBL),Queried Disease (per drug),Phase,Status,Reason,Mechanism of Action,Trial IDs (NCT),PubMed Reference,PubChem CID,Molecular Formula,Canonical SMILES,Molecular Weight,Source URLs
ERLOTINIB,CHEMBL553,"biliary tract carcinoma, hepatocellular carcinoma",PHASE_2,Terminated,Terminated due to funding issues.,Epidermal growth factor receptor erbB1 inhibitor,NCT00532441,PMID:22210086 - Phase II trial of erlotinib and docetaxel in advanced and refractory hepatocellular and biliary cancers: Hoosier Oncology Group GI06-101. - (The oncologist 2012),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT00532441
ERLOTINIB,CHEMBL553,pancreatic adenocarcinoma,PHASE_2,Suspended,DSMB,Epidermal growth factor receptor erbB1 inhibitor,NCT00536770,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT00536770
ERLOTINIB,CHEMBL553,"gastro-esophageal cancer, esophageal cancer",PHASE_2,Terminated,For slow accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT00539617,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT00539617
ERLOTINIB,CHEMBL553,exocrine pancreatic carcinoma,PHASE_2,Terminated,Due to poor accrual of the study,Epidermal growth factor receptor erbB1 inhibitor,NCT00564720,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT00564720
ERLOTINIB,CHEMBL553,breast cancer,PHASE_2,Terminated,"FDA approved higher dose of study drug. Dose used in protocol lower than SOC - enrollment stopped, those on treatment were given option to opt out.",Epidermal growth factor receptor erbB1 inhibitor,NCT00570258,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT00570258
ERLOTINIB,CHEMBL553,myelodysplastic syndrome,PHASE_2,Withdrawn,PI left institution,Epidermal growth factor receptor erbB1 inhibitor,NCT00570375,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT00570375
ERLOTINIB,CHEMBL553,non-small cell lung carcinoma,PHASE_2,Terminated,Study was terminated due to slow subject accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT00592007,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT00592007
ERLOTINIB,CHEMBL553,breast cancer,PHASE_2,Terminated,not enough patients enrolled,Epidermal growth factor receptor erbB1 inhibitor,NCT00597597,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT00597597
ERLOTINIB,CHEMBL553,exocrine pancreatic carcinoma,PHASE_2,Terminated,slow accrual rate,Epidermal growth factor receptor erbB1 inhibitor,NCT00636883,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT00636883
ERLOTINIB,CHEMBL553,colorectal cancer,PHASE_2,Terminated,Terminated due to poor enrollment and grade 3 toxicities noted during an interim analysis.,Epidermal growth factor receptor erbB1 inhibitor,NCT00642746,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT00642746
ERLOTINIB,CHEMBL553,pancreatic adenocarcinoma,PHASE_2,Withdrawn,study withdrawn due to lack of enrollment,Epidermal growth factor receptor erbB1 inhibitor,NCT00728000,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT00728000
ERLOTINIB,CHEMBL553,"locally advanced non-small cell lung cancer, metastatic non-small cell lung cancer, non-small cell lung carcinoma",PHASE_2,Terminated,Poor accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT00749567,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT00749567
ERLOTINIB,CHEMBL553,head and neck cancer,PHASE_2,Terminated,PI Law left Geisinger-study terminated prematurely - 4 patients enrolled,Epidermal growth factor receptor erbB1 inhibitor,NCT00750555,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT00750555
ERLOTINIB,CHEMBL553,non-small cell lung carcinoma,PHASE_2,Terminated,"Due to business reasons, enrollment on the study was halted and the study terminated. The decision to close enrollment was not due to any safety concern.",Epidermal growth factor receptor erbB1 inhibitor,NCT00750698,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT00750698
ERLOTINIB,CHEMBL553,non-small cell lung carcinoma,PHASE_2,Terminated,The study was terminated due to the termination of the clinical development program.,Epidermal growth factor receptor erbB1 inhibitor,NCT00760929,"PMID:22025157 - Randomized phase II study of erlotinib in combination with placebo or R1507, a monoclonal antibody to insulin-like growth factor-1 receptor, for advanced-stage non-small-cell lung cancer. - (Journal of clinical oncology : official journal of the American Society of Clinical Oncology 2011)",176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT00760929
ERLOTINIB,CHEMBL553,pancreatic adenocarcinoma,PHASE_2,Terminated,Slow Accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT00766636,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT00766636
ERLOTINIB,CHEMBL553,"progressive disease, non-small cell lung carcinoma",PHASE_2,Terminated,Trial status reported as 'TERMINATED' (no further reason available),Epidermal growth factor receptor erbB1 inhibitor,NCT00773383,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT00773383
ERLOTINIB,CHEMBL553,non-small cell lung carcinoma,PHASE_2,Terminated,The low accrual rate of the study (30% of the expected accrual rate)/Low efficacy in both treatment arms.,Epidermal growth factor receptor erbB1 inhibitor,NCT00783471,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT00783471
ERLOTINIB,CHEMBL553,"non-small cell lung carcinoma, carcinoma",PHASE_2,Terminated,low accrual rate,Epidermal growth factor receptor erbB1 inhibitor,NCT00830245,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT00830245
ERLOTINIB,CHEMBL553,"biliary tract cancer, hepatocellular carcinoma",PHASE_2,Terminated,Low accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT00832637,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT00832637
ERLOTINIB,CHEMBL553,pancreatic adenocarcinoma,PHASE_2,Terminated,Sponsor stopped due to slow enrollment,Epidermal growth factor receptor erbB1 inhibitor,NCT00841035,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT00841035
ERLOTINIB,CHEMBL553,neuroendocrine neoplasm,PHASE_2,Terminated,Low Accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT00843531,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT00843531
ERLOTINIB,CHEMBL553,neuroendocrine neoplasm,PHASE_2,Terminated,Extreme toxicity of Pertuzumab and Erlotinib combination,Epidermal growth factor receptor erbB1 inhibitor,NCT00947167,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT00947167
ERLOTINIB,CHEMBL553,non-small cell lung carcinoma,PHASE_2,Terminated,Trial status reported as 'TERMINATED' (no further reason available),Epidermal growth factor receptor erbB1 inhibitor,NCT00988169,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT00988169
ERLOTINIB,CHEMBL553,ovarian cancer,PHASE_2,Terminated,due to administrative issue and financial sponsor decision to suspend ovarian cancer studies,Epidermal growth factor receptor erbB1 inhibitor,NCT01003938,PMID:24563078 - Continuous-infusion topotecan and erlotinib: a study in topotecan-pretreated ovarian cancer assessing shed collagen epitopes as a marker of invasiveness. - (The oncologist 2014),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT01003938
ERLOTINIB,CHEMBL553,psoriasis,PHASE_2,Withdrawn,IND not obtained,Epidermal growth factor receptor erbB1 inhibitor,NCT01006096,PMID:10583160 - Growth inhibition of psoriatic keratinocytes by quinazoline tyrosine kinase inhibitors. - (The British journal of dermatology 1999),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT01006096
ERLOTINIB,CHEMBL553,head and neck squamous cell carcinoma,PHASE_2,Terminated,High patient withdrawal rate,Epidermal growth factor receptor erbB1 inhibitor,NCT01009203,"PMID:23384718 - A phase II study of temsirolimus and erlotinib in patients with recurrent and/or metastatic, platinum-refractory head and neck squamous cell carcinoma. - (Oral oncology 2013)",176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT01009203
ERLOTINIB,CHEMBL553,ependymoma,PHASE_2,Terminated,"In a pre-planned interim analysis, OSI-774-205 met futility for efficacy with no safety concerns. As a result, it has been stopped.",Epidermal growth factor receptor erbB1 inhibitor,NCT01032070,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT01032070
ERLOTINIB,CHEMBL553,acquired polycythemia vera,PHASE_2,Terminated,The study was terminated by the sponsor,Epidermal growth factor receptor erbB1 inhibitor,NCT01038856,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT01038856
ERLOTINIB,CHEMBL553,cutaneous squamous cell carcinoma,PHASE_2,Terminated,Lack of primary outcome efficacy.,Epidermal growth factor receptor erbB1 inhibitor,NCT01059305,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT01059305
ERLOTINIB,CHEMBL553,pancreatic adenocarcinoma,PHASE_2,Terminated,Extreme toxicity of Pertuzumab and Erlotinib combination,Epidermal growth factor receptor erbB1 inhibitor,NCT01108458,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT01108458
ERLOTINIB,CHEMBL553,diffuse intrinsic pontine glioma,PHASE_2,Terminated,Per design: Stop if fewer than 3 cohorts by molecular classification were with 10 participants or only 1 cohort enrolled at least 15 participants of 50.,Epidermal growth factor receptor erbB1 inhibitor,NCT01182350,PMID:29741745 - Prospective feasibility and safety assessment of surgical biopsy for patients with newly diagnosed diffuse intrinsic pontine glioma. - (Neuro-oncology 2018),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT01182350
ERLOTINIB,CHEMBL553,lung cancer,PHASE_2,Terminated,Lack of accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT01189435,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT01189435
ERLOTINIB,CHEMBL553,breast cancer,PHASE_2,Terminated,"PI closed study early, all patients experienced severe toxicities and progressed",Epidermal growth factor receptor erbB1 inhibitor,NCT01205685,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT01205685
ERLOTINIB,CHEMBL553,ependymoma,PHASE_2,Terminated,"In a pre-planned interim analysis, OSI-774-205 met futility for efficacy with no safety concerns. As a result, the companion trial, OSI-774-206 has been stopped",Epidermal growth factor receptor erbB1 inhibitor,NCT01247922,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT01247922
ERLOTINIB,CHEMBL553,"solid tumors, leukemia",PHASE_2,Terminated,Company Decision,Epidermal growth factor receptor erbB1 inhibitor,NCT01376310,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT01376310
ERLOTINIB,CHEMBL553,"brain metastases, non-small cell lung carcinoma",PHASE_2,Terminated,Slow accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT01518621,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT01518621
ERLOTINIB,CHEMBL553,pancreatic adenocarcinoma,PHASE_2,Terminated,Due to a low recruitment rate since start of recruitment period.,Epidermal growth factor receptor erbB1 inhibitor,NCT01531712,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT01531712
ERLOTINIB,CHEMBL553,malignant pancreatic neoplasm,PHASE_2,Terminated,Slow accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT01555489,PMID:22272248 - Phase I evaluation of intravenous ascorbic acid in combination with gemcitabine and erlotinib in patients with metastatic pancreatic cancer. - (PloS one 2012),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT01555489
ERLOTINIB,CHEMBL553,germ cell tumor,PHASE_2,Terminated,Low accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT01962896,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT01962896
ERLOTINIB,CHEMBL553,non-small cell lung carcinoma,PHASE_2,Withdrawn,GSK has decided to terminate the Product Development of foretinib and conclude our Development Agreement with Exelixis,Epidermal growth factor receptor erbB1 inhibitor,NCT02034097,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT02034097
ERLOTINIB,CHEMBL553,non-small cell lung carcinoma,PHASE_2,Terminated,"Because of the very slow enrollment, this study was stopped.",Epidermal growth factor receptor erbB1 inhibitor,NCT02095782,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT02095782
ERLOTINIB,CHEMBL553,non-small cell lung carcinoma,PHASE_2,Terminated,Sponsor's decision,Epidermal growth factor receptor erbB1 inhibitor,NCT02318368,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT02318368
ERLOTINIB,CHEMBL553,non-small cell lung carcinoma,PHASE_2,Terminated,too slow of recruitmentc,Epidermal growth factor receptor erbB1 inhibitor,NCT02353741,PMID:31040256 - Concurrent EGFR-TKI and Thoracic Radiotherapy as First-Line Treatment for Stage IV Non-Small Cell Lung Cancer Harboring EGFR Active Mutations. - (The oncologist 2019),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT02353741
ERLOTINIB,CHEMBL553,non-small cell lung carcinoma,PHASE_2,Withdrawn,Study withdrawn before enrolling first patient,Epidermal growth factor receptor erbB1 inhibitor,NCT02355431,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT02355431
ERLOTINIB,CHEMBL553,"brain metastases, non-small cell lung carcinoma",PHASE_2,Terminated,Trial status reported as 'TERMINATED' (no further reason available),Epidermal growth factor receptor erbB1 inhibitor,NCT02556593,"PMID:10487566 - Stereotactic radiosurgery plus whole brain radiotherapy versus radiotherapy alone for patients with multiple brain metastases. - (International journal of radiation oncology, biology, physics 1999)",176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT02556593
ERLOTINIB,CHEMBL553,pediatric solid tumors,PHASE_2,Withdrawn,Could not recruit any participants,Epidermal growth factor receptor erbB1 inhibitor,NCT02689336,PMID:31401903 - An update on emerging drugs in osteosarcoma: towards tailored therapies? - (Expert opinion on emerging drugs 2019),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT02689336
ERLOTINIB,CHEMBL553,lung cancer,PHASE_2,Terminated,Slow accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT02714530,PMID:29916117 - Mapping Bone Marrow Response in the Vertebral Column by Positron Emission Tomography Following Radiotherapy and Erlotinib Therapy of Lung Cancer. - (Molecular imaging and biology 2019),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT02714530
ERLOTINIB,CHEMBL553,pancreatic adenocarcinoma,PHASE_2,Terminated,There were no objective responses by patient 7.,Epidermal growth factor receptor erbB1 inhibitor,NCT03213626,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT03213626
ERLOTINIB,CHEMBL553,non-small cell lung carcinoma,PHASE_1_2,Terminated,"This trial is being closed based on lack of substantive efficacy, slow accrual and overall tolerance in patients treated to date.",Epidermal growth factor receptor erbB1 inhibitor,NCT00251589,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT00251589
ERLOTINIB,CHEMBL553,non-small cell lung carcinoma,PHASE_1_2,Terminated,slow accrual,Epidermal growth factor receptor erbB1 inhibitor,NCT00351039,PMID:29999912 - Erlotinib. - ( 2006),176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT00351039
ERLOTINIB,CHEMBL553,"progression after erlotinib treatment, mutation at epidermal growth factor receptor, non-small cell lung carcinoma",PHASE_1_2,Terminated,Trial status reported as 'TERMINATED' (no further reason available),Epidermal growth factor receptor erbB1 inhibitor,NCT00503971,"PMID:24636848 - Phase I/II trial of vorinostat (SAHA) and erlotinib for non-small cell lung cancer (NSCLC) patients with epidermal growth factor receptor (EGFR) mutations after erlotinib progression. - (Lung cancer (Amsterdam, Netherlands) 2014)",176870,C22H23N3O4,,393.4,https://clinicaltrials.gov/study/NCT00503971
